date_maj,score_final,score_surete,score_commercial,action_recommandee,fenetre_action,niveau_opportunite_amarante,titre,acheteur,pays_execution,pays_acheteur,type_client,type_mobilite,profil_personnes_exposees,duree_estimee,accessibilite_commerciale,securite_existante_detectee,profils_acteurs_probables,cible_commerciale_reelle,justification,confiance,modele,raffine,divergence,type_notice,phase,secteur,client,publication_number,lien_avis,deadline,date_publication,statut_suivi,date_detection
2026-07-07,3.6,3.8,3.5,ignorer,indetermine,faible,Shaki Water and Wastewater Project,Azerbaijan State Water Resources Agency,AZE,,etat_administration_locale,chantier,technicien,longue_ou_residente,moyenne,False,"bureau d'études en ingénierie hydraulique ou environnementale, consortium d'ingénierie européen ou international spécialisé eau et assainissement, entreprise de travaux publics avec encadrement technique étranger, assistant technique résident en gestion de projet infrastructure",Client maitre d'ouvrage : Azerbaijan State Water Resources Agency. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"L'Azerbaïdjan est un pays à risque sécuritaire modéré et globalement stable, avec une capitale et des villes régionales comme Shaki accessibles sans dispositif de protection rapprochée systématique. Le projet d'infrastructure eau/assainissement implique probablement des techniciens et ingénieurs étrangers sur chantier, mais le profil de risque opérationnel ne justifie pas a priori le recours à une escorte armée ou à une protection rapprochée ; le besoin de sûreté reste théorique plutôt qu'opérationnel concret.",0.45,claude-sonnet-4-6,True,False,Avis general de passation,amont,Municipal and Environmental Infrastructure,Azerbaijan State Water Resources Agency,56006-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-07
2026-07-07,3.6,3.8,3.5,ignorer,indetermine,faible,Modernization of Dolinka Substation and Upgrade of Rechnaya Substation,National Electric Grid of Kyrgyz Republic OJSC (NEGK),KGZ,,etat_administration_locale,chantier,technicien,longue_ou_residente,moyenne,False,"consortium d'ingénierie électrique ou énergétique international, bureau d'études spécialisé en infrastructures haute tension, entreprise de génie électrique avec encadrement technique étranger et exécution locale",Client maitre d'ouvrage : National Electric Grid of Kyrgyz Republic OJSC (NEGK). Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Le projet implique des travaux physiques sur deux sous-stations électriques au Kirghizstan, avec une présence probable de techniciens et ingénieurs étrangers sur chantier sur une durée significative. Toutefois, le Kirghizstan présente un niveau de risque sécuritaire modéré et non critique, les sites sont des infrastructures fixes en zone relativement accessible, et l'acheteur est une administration locale d'État dont les marchés sont souvent peu accessibles commercialement pour un prestataire de sûreté externe ; le besoin opérationnel réel en escorte ou CPO reste limité.",0.45,claude-sonnet-4-6,True,False,Appel d'offres,tender,Energy Eurasia,National Electric Grid of Kyrgyz Republic OJSC (NEGK),55486-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-07
2026-07-07,3.5,3.5,3.5,ignorer,indetermine,moyen,South Kazakhstan Water Supply Project,Republican State Enterprise &quot;Kazvodkhoz&quot;,KAZ,,etat_administration_locale,multi_sites,technicien,longue_ou_residente,moyenne,False,"consortium d'ingénierie hydraulique ou environnementale international, bureau d'études spécialisé en infrastructures d'eau et assainissement, opérateur technique international avec encadrement expatrié et exécution locale",Client maitre d'ouvrage : Republican State Enterprise &quot;Kazvodkhoz&quot;. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Un projet d'infrastructure hydraulique en zone rurale du sud du Kazakhstan implique probablement des déplacements multi-sites entre chantiers dispersés, avec un encadrement technique étranger exposé sur le terrain. Le sud du Kazakhstan (régions de Turkestan et Kyzylorda) présente des zones d'accès difficile et un contexte sécuritaire à surveiller, justifiant un besoin potentiel de chauffeur sécurité et de véhicule adapté pour les déplacements terrain. L'accessibilité commerciale reste moyenne car l'acheteur est une administration locale kazakhe, ce qui peut compliquer l'accès direct à une prestation de sûreté externe.",0.52,claude-sonnet-4-6,True,False,Appel d'offres,tender,Municipal and Environmental Infrastructure,Republican State Enterprise &quot;Kazvodkhoz&quot;,48089-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-07
2026-07-07,3.5,3.5,3.5,ignorer,indetermine,moyen,Issyk-Kul Ring Road Improvement Project,Ministry of Transport and Communications,KGZ,,etat_administration_locale,multi_sites,technicien,longue_ou_residente,moyenne,False,"consortium d'ingénierie routière international spécialisé en infrastructures de transport, bureau d'études en génie civil avec expérience en Asie centrale, entreprise de construction d'infrastructures routières avec encadrement technique étranger",Client maitre d'ouvrage : Ministry of Transport and Communications. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Un projet d'amélioration de route circulaire autour du lac Issyk-Kul au Kirghizstan implique des déplacements réguliers sur plusieurs tronçons en zone montagneuse et semi-isolée, avec des ingénieurs et superviseurs étrangers exposés sur le terrain pendant une durée longue. Le contexte d'Asie centrale (instabilité régionale, zones rurales éloignées) justifie un besoin réel de véhicule sécurisé et d'accompagnement terrain, même si l'acheteur est une administration locale dont l'accessibilité commerciale reste conditionnée à l'intégration dans l'offre du titulaire principal.",0.55,claude-sonnet-4-6,True,False,Prequalification,amont,Transport,Ministry of Transport and Communications,52367-prequalifica-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-07
2026-07-07,3.5,3.5,3.5,ignorer,indetermine,moyen,Issyk-Kul Ring Road Improvement Project,Ministry of Transport and Communications,KGZ,,etat_administration_locale,multi_sites,technicien,longue_ou_residente,moyenne,False,"bureau d'études en ingénierie routière ou infrastructure de transport, consortium d'ingénierie civil international avec supervision de chantier, entreprise de travaux publics avec encadrement technique étranger, consultant en gestion de projet d'infrastructure financé par bailleur international",Client maitre d'ouvrage : Ministry of Transport and Communications. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Un projet d'amélioration de route circulaire autour du lac Issyk-Kul au Kirghizstan implique des déplacements réguliers sur plusieurs tronçons en zone semi-isolée et montagneuse, avec présence probable d'ingénieurs et superviseurs étrangers sur le terrain pendant une durée longue. Le contexte géographique et la nature des travaux justifient un besoin de véhicules sécurisés et d'accompagnement pour les déplacements terrain, même si l'accessibilité commerciale reste conditionnée à l'identification du titulaire du marché ou du bailleur finançant l'opération.",0.52,claude-sonnet-4-6,True,False,Appel d'offres,tender,Transport,Ministry of Transport and Communications,52367-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-07
2026-07-07,3.5,3.5,3.5,ignorer,indetermine,faible,Issyk-Kul Ring Road Improvement Project,Ministry of Transport and Communications,KGZ,,etat_administration_locale,multi_sites,technicien,longue_ou_residente,moyenne,False,"bureau d'études en ingénierie routière ou infrastructure de transport, consortium d'ingénierie civil international avec experts résidents, mission de supervision de travaux routiers avec ingénieurs expatriés",Client maitre d'ouvrage : Ministry of Transport and Communications. Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.,"Un projet d'amélioration de route circulaire autour du lac Issyk-Kul implique probablement des ingénieurs et superviseurs internationaux se déplaçant sur plusieurs tronçons en zone semi-rurale au Kirghizstan, créant un besoin potentiel de véhicule sécurisé et d'accompagnement terrain. Toutefois, le Kirghizstan présente un niveau de risque sécuritaire modéré et l'acheteur est une administration locale, ce qui rend l'accès commercial difficile et le besoin opérationnel de sûreté peu critique.",0.35,claude-sonnet-4-6,True,False,Avis general de passation,amont,Transport,Ministry of Transport and Communications,52367-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-07
2026-07-07,3.1,4.2,2.0,ignorer,indetermine,faible,EQR: OSMANIYE WASTEWATER TREATMENT,Iller Bankasi A.S.,TUR,,etat_administration_locale,chantier,technicien,longue_ou_residente,difficile,False,"bureau d'études en génie civil ou traitement des eaux, consortium d'ingénierie européen ou turc spécialisé en infrastructures hydrauliques, entreprise de construction d'infrastructures municipales avec encadrement technique étranger",Client maitre d'ouvrage : Iller Bankasi A.S.. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Le marché porte sur la construction ou réhabilitation d'une station d'épuration à Osmaniye, en Turquie, pour un acheteur public turc (Iller Bankasi). La Turquie est un pays à risque sécuritaire modéré et globalement stable pour ce type de chantier d'infrastructure municipale, sans indication de zone de tension active. L'acheteur est une administration locale turque, ce qui rend l'accès commercial pour un prestataire de sûreté français très difficile, et aucun besoin opérationnel de protection rapprochée ou d'escorte n'est identifiable.",0.55,claude-sonnet-4-6,True,True,Appel d'offres,tender,Infra Eurasia,Iller Bankasi A.S.,55568-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-07
2026-07-07,3.1,4.2,2.0,ignorer,indetermine,faible,EQR Malatya Water and Wastewater Network Rehabilitation,"Iller Bankasi A.S. (""ILBANK"")",TUR,,etat_administration_locale,chantier,technicien,longue_ou_residente,difficile,False,"bureau d'études en ingénierie hydraulique ou eau/assainissement, consortium d'ingénierie européen ou international spécialisé en réhabilitation de réseaux, opérateur de travaux publics avec supervision technique étrangère","Client maitre d'ouvrage : Iller Bankasi A.S. (""ILBANK""). Projet en phase amont (GPN/prequalif) : se positionner tot aupres du client et du futur titulaire deploye en zone a risque.","Le marché porte sur la réhabilitation de réseaux eau/assainissement à Malatya, en Turquie, pays classé à risque modéré mais disposant d'un cadre institutionnel et sécuritaire propre. L'acheteur ILBANK est une institution publique turque, le déploiement se fait sur territoire turc avec des équipes techniques encadrées localement, ce qui rend le besoin en prestation de sûreté externe (escorte, CPO, véhicule sécurisé) très peu probable et l'accessibilité commerciale pour Amarante quasi nulle.",0.6,claude-sonnet-4-6,True,True,Avis general de passation,amont,Infra Eurasia,"Iller Bankasi A.S. (""ILBANK"")",55644-avis general-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-07
2026-07-07,3.1,4.2,2.0,ignorer,indetermine,faible,EQR Hatay ARSUZ Wastewater Project,Hatay Water and Sewage Administration (&quot;HATSU&quot;),TUR,,etat_administration_locale,chantier,technicien,longue_ou_residente,difficile,False,"bureau d'études en ingénierie hydraulique ou environnementale, consortium d'ingénierie européen ou international spécialisé en traitement des eaux, entreprise de travaux publics avec encadrement technique étranger",Client maitre d'ouvrage : Hatay Water and Sewage Administration (&quot;HATSU&quot;). Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Le projet porte sur des infrastructures d'assainissement en Turquie, pays classé à risque modéré et doté d'un cadre institutionnel stable. L'acheteur est une administration locale turque (HATSU), le déploiement probable concerne des techniciens sur chantier dans la province de Hatay, mais la Turquie ne présente pas un niveau de risque sécuritaire justifiant un besoin opérationnel d'escorte ou de protection rapprochée, et l'accessibilité commerciale est limitée par le caractère institutionnel local du marché.",0.45,claude-sonnet-4-6,True,False,Appel d'offres,tender,Infra Eurasia,Hatay Water and Sewage Administration (&quot;HATSU&quot;),55489-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-07
2026-07-07,3.0,3.5,2.5,ignorer,indetermine,faible,Saiss and Garet water conservation project,Ministry of Agriculture,MAR,,etat_administration_locale,multi_sites,technicien,indetermine,moyenne,False,"bureau d'études en ingénierie hydraulique ou agricole, consortium d'ingénierie spécialisé en gestion de l'eau et irrigation, opérateur en génie rural avec expertise en conservation des sols et des eaux",Client maitre d'ouvrage : Ministry of Agriculture. Viser le client (direction projet / surete) et le bureau titulaire qui deploiera des equipes sur le terrain.,"Le Maroc est un pays à risque sécuritaire globalement modéré pour les experts internationaux, et un projet de conservation de l'eau dans les plaines du Saiss et du Garet implique des déplacements multi-sites en zone agricole mais sans contexte de conflit ou d'insécurité notable justifiant un dispositif d'escorte ou de protection rapprochée. Le profil de mobilité terrain et le pays d'exécution ne génèrent pas de besoin opérationnel de sûreté suffisant pour constituer une opportunité réelle pour Amarante.",0.45,claude-sonnet-4-6,True,False,Appel d'offres,tender,Agribusiness,Ministry of Agriculture,51223-appel d'offr-na,https://ecepp.ebrd.com/delta/noticeSearchResults.html,,,nouveau,2026-07-07
